MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Target,Xgrp
2.8167,35.0,6.459649123,1.052631579,783.0,2.747368421,1.621,0.0
7.3445,13.0,7.897727273,1.106060606,852.0,3.227272727,3.667,0.0
6.597,33.0,7.016736402,0.953974895,629.0,2.631799163,4.964,0.0
3.9032,3.0,5.863329584,1.192913386,4432.0,2.492688414,1.408,0.0
3.3869,30.0,5.135384615,0.966153846,837.0,2.575384615,0.804,0.0
3.1929,27.0,4.122905028,0.983240223,1156.0,3.229050279,1.379,0.0
3.9079,52.0,4.817351598,1.03652968,816.0,1.863013699,3.7,0.0
2.3929,30.0,3.340086831,0.975397974,3034.0,4.390738061,1.844,0.0
1.9928,42.0,4.077844311,1.021956088,1634.0,3.261477046,1.254,0.0
1.787,14.0,4.168784029,1.039927405,1637.0,2.970961887,0.516,0.0
3.2125,37.0,5.453125,1.234375,276.0,4.3125,1.25,0.0
6.0198,16.0,7.344262295,0.983606557,1221.0,4.003278689,2.896,0.0
5.9174,23.0,7.102439024,1.026829268,1132.0,2.76097561,2.259,0.0
2.4464,36.0,5.724950884,1.104125737,1236.0,2.428290766,1.021,0.0
3.7454,52.0,4.603773585,1.00754717,488.0,1.841509434,2.438,0.0
4.4375,43.0,5.710344828,1.04137931,446.0,3.075862069,3.276,0.0
2.76,26.0,5.520871143,1.085299456,1720.0,3.121597096,0.952,0.0
6.2179,27.0,6.905204461,0.977695167,1631.0,3.031598513,3.053,0.0
5.4063,36.0,5.378651685,1.011235955,2039.0,2.291011236,4.409,0.0
10.1531,2.0,9.906329114,1.130379747,2985.0,3.778481013,4.841,0.0
4.8962,31.0,5.390692641,1.043290043,2841.0,3.074675325,2.202,0.0
2.925,46.0,6.194805195,1.045454545,429.0,2.785714286,1.429,0.0
5.2289,41.0,5.569105691,1.146341463,266.0,2.162601626,3.846,0.0
2.9769,43.0,5.082926829,1.017073171,912.0,2.224390244,0.927,0.0
2.6111,13.0,6.372469636,1.347503374,4166.0,2.811066127,0.656,0.0
12.8665,37.0,7.457564576,1.012915129,1318.0,2.431734317,5.00001,0.0
5.0142,15.0,5.981954887,1.040601504,2418.0,3.636090226,2.699,0.0
13.0502,6.0,9.413793103,1.08045977,572.0,3.287356322,5.00001,0.0
1.2012,12.0,1.465753425,0.898630137,1194.0,3.271232877,2.75,0.0
2.913,31.0,4.560669456,1.050209205,955.0,3.9958159,1.925,0.0
3.6583,44.0,5.534328358,1.095522388,976.0,2.913432836,1.267,0.0
3.9844,18.0,6.131004367,0.986899563,754.0,3.292576419,1.181,0.0
5.4399,4.0,7.388888889,1.086700337,4010.0,3.375420875,1.871,0.0
7.5488,25.0,7.550403226,1.052419355,1648.0,3.322580645,2.781,0.0
3.5893,52.0,4.707462687,1.023880597,836.0,2.495522388,2.066,0.0
10.157,8.0,9.180451128,1.107769424,2569.0,3.219298246,4.771,0.0
3.4032,31.0,4.147761194,0.953731343,2259.0,3.371641791,1.434,0.0
4.2192,14.0,5.816326531,1.054945055,3597.0,2.823390895,1.761,0.0
4.3056,44.0,6.134020619,1.054982818,779.0,2.676975945,2.286,0.0
5.5,10.0,5.837146703,1.076716016,1813.0,2.440107672,2.472,0.0
3.6429,28.0,4.116710875,1.075596817,1488.0,1.973474801,3.326,0.0
3.1733,19.0,3.599260173,1.056720099,1866.0,2.300863132,2.063,0.0
2.75,27.0,3.296979866,1.058724832,1042.0,1.748322148,3.273,0.0
3.5313,15.0,4.516913319,1.049682875,2300.0,2.431289641,2.13,0.0
4.075,18.0,5.73374935,1.028601144,5407.0,2.81175247,2.311,0.0
1.5086,12.0,3.983651226,0.970027248,1708.0,4.653950954,0.647,0.0
0.7714,16.0,2.69858156,1.085106383,438.0,1.553191489,0.875,0.0
6.0609,25.0,6.582792208,1.025974026,3613.0,2.93262987,2.649,0.0
5.7398,42.0,6.282352941,1.02745098,705.0,2.764705882,3.364,0.0
2.2278,13.0,5.906110283,1.210134128,1905.0,2.8390462,0.905,0.0
3.0054,17.0,4.885864794,1.086040386,3004.0,2.637401229,1.423,0.0
2.5865,14.0,6.693363844,1.43020595,1226.0,2.805491991,1.338,0.0
3.0179,7.0,5.79245283,1.091981132,1350.0,3.183962264,0.916,0.0
3.8934,52.0,5.567233385,1.14064915,2270.0,3.508500773,2.518,0.0
4.1375,26.0,5.789644013,1.095469256,1504.0,2.433656958,3.95,0.0
4.51,22.0,5.858597285,1.067873303,2315.0,2.618778281,1.899,0.0
3.139,25.0,4.240480962,1.078824315,4188.0,2.79759519,1.857,0.0
2.5212,21.0,5.897923875,1.335063437,3623.0,2.089388697,1.452,0.0
2.7159,25.0,5.694852941,0.988970588,819.0,3.011029412,1.014,0.0
3.7321,20.0,3.916091954,1.017241379,1883.0,2.164367816,3.511,0.0
4.7404,29.0,5.553225806,1.024193548,2257.0,3.640322581,2.075,0.0
11.3074,42.0,8.363363363,1.168168168,833.0,2.501501502,5.00001,0.0
1.5156,44.0,5.004282655,1.205567452,1238.0,2.650963597,0.758,0.0
3.125,34.0,5.084821429,1.0625,1728.0,3.857142857,1.541,0.0
9.1834,52.0,7.341825902,0.993630573,1449.0,3.076433121,5.00001,0.0
3.2237,31.0,4.657927591,1.064918851,2313.0,2.887640449,2.182,0.0
4.7381,26.0,6.007490637,0.917602996,751.0,2.812734082,1.405,0.0
6.1008,37.0,7.157439446,1.100346021,1569.0,2.714532872,2.862,0.0
3.8705,36.0,5.562770563,0.987012987,679.0,2.939393939,1.919,0.0
5.1261,20.0,6.13740458,0.984732824,1655.0,3.158396947,1.588,0.0
4.675,24.0,6.412735849,1.023584906,1318.0,3.108490566,2.288,0.0
6.0862,9.0,6.379166667,1.008333333,850.0,3.541666667,2.636,0.0
3.2337,28.0,5.415238095,1.019047619,1310.0,2.495238095,1.231,0.0
3.875,45.0,4.664634146,0.987804878,608.0,1.853658537,3.908,0.0
4.0985,32.0,5.744394619,1.100896861,1222.0,2.739910314,2.262,0.0
4.4519,32.0,5.787148594,1.048192771,629.0,2.526104418,1.375,0.0
2.3549,18.0,5.646209386,1.288808664,618.0,2.231046931,1.089,0.0
2.1845,36.0,4.812154696,1.110497238,2862.0,15.8121547,1.238,0.0
3.3431,10.0,4.595876289,1.239175258,877.0,1.808247423,1.375,0.0
6.142,44.0,6.013605442,1.010884354,1790.0,2.43537415,3.947,0.0
2.4864,41.0,4.887850467,1.11682243,1890.0,2.943925234,1.404,0.0
3.1912,42.0,4.851458886,1.037135279,1614.0,4.281167109,1.464,0.0
2.0471,16.0,4.2743083,1.159683794,2523.0,1.994466403,1.042,0.0
2.2804,42.0,3.828009828,1.125307125,1227.0,3.014742015,1.391,0.0
4.9205,35.0,5.152,0.96,758.0,3.032,1.739,0.0
1.9224,36.0,3.902542373,0.847457627,585.0,2.478813559,0.94,0.0
5.3508,25.0,5.394936709,1.037974684,1132.0,2.865822785,4.091,0.0
3.0921,14.0,16.67153285,4.540145985,342.0,2.496350365,0.875,0.0
4.918,36.0,6.169491525,1.061016949,899.0,3.047457627,2.252,0.0
0.9948,48.0,3.532846715,1.131386861,706.0,2.576642336,0.654,0.0
6.1001,29.0,7.023529412,1.035294118,474.0,2.788235294,2.989,0.0
3.0799,41.0,5.216266174,1.042513863,1288.0,2.38077634,2.541,0.0
3.75,52.0,5.024793388,1.068870523,799.0,2.201101928,4.357,0.0
2.6528,9.0,8.010752688,1.586021505,2233.0,2.401075269,1.33,0.0
3.5186,4.0,4.555873926,1.134670487,3359.0,2.406160458,1.278,0.0
2.7138,8.0,6.931897151,1.211257818,6835.0,4.749826268,0.225,0.0
4.125,36.0,5.178571429,0.864285714,335.0,2.392857143,3.276,0.0
5.9009,52.0,7.287755102,1.040816327,1434.0,2.926530612,3.76,0.0
5.0824,23.0,5.508948546,1.060402685,2530.0,2.829977629,2.309,0.0
5.5951,30.0,5.920567376,1.04822695,1818.0,2.578723404,4.029,0.0
0.9318,35.0,2.803339518,1.100185529,914.0,1.695732839,1.875,0.0
5.1784,12.0,6.25,0.98046875,685.0,2.67578125,2.54,0.0
3.775,19.0,5.537906137,1.075812274,912.0,1.646209386,1.68,0.0
4.9984,12.0,6.188057653,1.019903912,4285.0,2.940974605,1.691,0.0
2.9018,52.0,4.621212121,1.098484848,281.0,2.128787879,1.194,0.0
6.187,18.0,6.626213592,1.007281553,1248.0,3.029126214,2.879,0.0
15.0001,42.0,9.229032258,1.161290323,829.0,2.674193548,5.00001,0.0
2.1186,18.0,3.961352657,1.154589372,1345.0,6.497584541,0.475,0.0
4.6429,36.0,6.089171975,1.012738854,416.0,2.649681529,2.237,0.0
3.8427,35.0,5.471311475,1.010245902,1196.0,2.450819672,2.835,0.0
3.5164,32.0,4.481967213,1.072131148,2209.0,3.621311475,2.172,0.0
4.25,24.0,5.439899833,1.067612688,3441.0,2.872287145,1.521,0.0
2.825,32.0,4.784232365,0.979253112,761.0,3.157676349,0.676,0.0
4.1304,18.0,4.674367437,1.02640264,2047.0,2.251925193,2.291,0.0
2.2339,5.0,4.291297935,1.111356932,3237.0,2.387168142,1.166,0.0
2.5365,10.0,4.873517787,1.104084321,2310.0,3.043478261,1.395,0.0
2.9688,19.0,3.363302752,1.055045872,2657.0,2.437614679,2.021,0.0
5.04,22.0,7.160944206,1.111587983,1288.0,2.763948498,2.537,0.0
3.4018,52.0,5.128378378,1.162162162,725.0,2.449324324,2.045,0.0
5.2443,35.0,6.673003802,1.136882129,702.0,2.669201521,1.834,0.0
4.69,36.0,6.405882353,1.070588235,535.0,3.147058824,2.526,0.0
2.7356,22.0,5.237076649,1.103386809,1501.0,2.675579323,0.961,0.0
3.5208,49.0,4.697368421,1.015789474,1267.0,3.334210526,2.512,0.0
3.3315,18.0,5.345565749,1.03058104,921.0,2.816513761,0.854,0.0
3.0114,16.0,7.847457627,1.601694915,238.0,2.016949153,3.667,0.0
4.7625,35.0,5.303941909,0.994813278,3004.0,3.116182573,2.813,0.0
4.0625,52.0,3.64516129,0.930107527,791.0,4.252688172,1.713,0.0
2.3333,52.0,3.807370184,1.110552764,1480.0,2.479061977,1.965,0.0
4.7143,14.0,5.757575758,0.98989899,839.0,2.824915825,1.507,0.0
2.6447,42.0,5.74084507,1.036619718,2037.0,5.738028169,2.0,0.0
3.2708,46.0,4.611607143,0.995535714,462.0,2.0625,3.847,0.0
1.7321,44.0,4.91954023,1.0651341,925.0,3.544061303,1.784,0.0
5.5684,18.0,6.743099788,0.993630573,1296.0,2.751592357,1.851,0.0
2.3243,27.0,6.347188264,1.063569682,1100.0,2.689486553,0.855,0.0
1.78,38.0,3.975694444,1.125,596.0,2.069444444,1.143,0.0
3.5491,41.0,4.423076923,0.957692308,729.0,2.803846154,2.611,0.0
3.788,25.0,5.730841121,1.065420561,1558.0,2.912149533,1.342,0.0
2.965,37.0,4.721442886,0.953907816,1231.0,2.466933868,1.557,0.0
2.5875,22.0,4.762295082,0.905737705,995.0,4.077868852,0.813,0.0
3.5179,33.0,4.709677419,1.0,75.0,2.419354839,0.844,0.0
5.0155,19.0,5.468208092,1.052023121,474.0,2.739884393,0.973,0.0
3.5625,32.0,5.016372796,1.103274559,1989.0,2.505037783,2.552,0.0
6.1509,25.0,6.111269615,1.057061341,2163.0,3.085592011,3.151,0.0
3.9917,35.0,4.609137056,0.984771574,413.0,2.096446701,2.908,0.0
1.7238,33.0,1.92687747,1.03458498,3707.0,3.663043478,1.1,0.0
3.2717,36.0,5.236180905,1.005025126,1097.0,2.756281407,1.307,0.0
3.1842,9.0,24.9,5.045454545,294.0,2.672727273,1.625,0.0
8.2831,22.0,7.058988764,1.04494382,6897.0,2.767656501,5.00001,0.0
1.4868,36.0,4.66576087,1.133152174,902.0,2.451086957,1.132,0.0
2.6618,19.0,4.666666667,1.14213198,2047.0,3.463620981,1.797,0.0
4.2386,25.0,6.010840108,1.027100271,1997.0,2.70596206,2.01,0.0
5.0808,24.0,5.008264463,1.037190083,799.0,3.301652893,2.125,0.0
5.6895,24.0,6.571223022,0.989928058,2102.0,3.024460432,2.89,0.0
6.1253,25.0,6.662055336,0.992094862,1717.0,3.393280632,2.25,0.0
1.962,43.0,4.557692308,1.0625,749.0,3.600961538,0.527,0.0
5.3307,16.0,6.005353319,1.019271949,2624.0,2.809421842,1.696,0.0
2.1771,40.0,4.942386831,1.047325103,1197.0,2.462962963,0.982,0.0
2.8661,36.0,4.645468998,1.036565978,2392.0,3.802861685,1.24,0.0
2.75,52.0,5.615141956,1.176656151,824.0,2.599369085,1.099,0.0
1.2059,18.0,2.537037037,1.08974359,1913.0,2.725071225,2.55,0.0
2.625,20.0,6.315789474,1.421052632,55.0,2.894736842,1.875,0.0
3.662,8.0,6.619926199,1.018450185,690.0,2.546125461,1.653,0.0
5.653,25.0,7.04338843,1.018595041,1699.0,3.510330579,2.258,0.0
8.1001,27.0,7.301455301,0.981288981,1391.0,2.891891892,3.365,0.0
3.925,35.0,5.056680162,0.939271255,556.0,2.251012146,2.871,0.0
2.1856,41.0,3.718987342,1.065822785,803.0,2.032911392,1.205,0.0
4.6324,15.0,5.17386162,1.041395624,5278.0,3.121230041,1.688,0.0
4.625,16.0,3.75,0.375,49.0,6.125,2.5,0.0
2.9389,18.0,4.308965517,1.097931034,1855.0,2.55862069,2.132,0.0
0.9227,11.0,37.0,8.20754717,113.0,2.132075472,0.955,0.0
6.1333,37.0,6.12406015,1.033834586,668.0,2.511278195,3.872,0.0
2.9469,4.0,4.297247706,1.091743119,1518.0,2.785321101,2.161,0.0
3.4018,16.0,4.619217082,1.112099644,1403.0,2.496441281,1.452,0.0
2.5363,44.0,4.408376963,1.010471204,1423.0,2.483420593,1.588,0.0
2.6974,29.0,4.841328413,1.033210332,788.0,2.907749077,0.73,0.0
7.0173,16.0,8.073783359,1.023547881,2209.0,3.467817896,3.821,0.0
2.1461,11.0,4.112630732,1.113435237,2487.0,2.000804505,0.759,0.0
1.8523,23.0,4.808695652,1.095652174,790.0,3.434782609,0.597,0.0
3.625,31.0,5.443243243,0.978378378,563.0,3.043243243,0.913,0.0
5.1619,36.0,5.202666667,1.053333333,1040.0,2.773333333,1.953,0.0
5.3989,52.0,7.272058824,1.077205882,723.0,2.658088235,3.356,0.0
4.9167,23.0,6.609195402,1.0,572.0,3.287356322,1.524,0.0
4.5824,15.0,4.435427574,1.057591623,2420.0,2.111692845,2.561,0.0
3.0114,42.0,3.673521851,1.120822622,1537.0,3.951156812,1.575,0.0
8.5957,8.0,8.105882353,1.008823529,1045.0,3.073529412,4.441,0.0
2.5564,6.0,3.650756694,1.15250291,1894.0,2.204889406,1.713,0.0
4.2813,17.0,6.463414634,1.008130081,1118.0,3.029810298,1.699,0.0
3.7202,30.0,4.802536232,1.036231884,3249.0,5.885869565,1.821,0.0
2.7079,21.0,4.857425743,1.025742574,1326.0,2.625742574,1.48,0.0
5.5596,52.0,6.380952381,1.146825397,630.0,2.5,5.00001,0.0
7.5,14.0,7.402810304,1.06245121,4108.0,3.206869633,3.445,0.0
3.2091,29.0,4.218905473,1.066334992,2332.0,3.867330017,1.5,0.0
5.9073,35.0,5.837340877,0.974540311,1596.0,2.257425743,4.004,0.0
5.3272,46.0,5.748995984,1.030120482,1412.0,2.835341365,3.302,0.0
2.5158,22.0,4.006151743,1.036226931,5436.0,3.715652768,1.349,0.0
7.1198,32.0,7.399061033,1.183098592,793.0,1.861502347,4.699,0.0
2.9196,33.0,4.824528302,1.090566038,1715.0,3.235849057,2.088,0.0
2.9926,9.0,5.599353796,1.08723748,2356.0,3.806138934,1.582,0.0
4.0052,35.0,5.336898396,1.07486631,1933.0,3.445632799,1.607,0.0
1.6953,43.0,2.032738095,1.101190476,942.0,1.401785714,1.5,0.0
1.2065,43.0,3.008438819,1.033755274,880.0,3.713080169,1.036,0.0
3.8897,38.0,5.572916667,1.127083333,1378.0,2.870833333,1.399,0.0
2.5156,18.0,6.139303483,1.323383085,543.0,2.701492537,0.719,0.0
15.0001,38.0,8.95473251,1.094650206,798.0,3.283950617,5.00001,0.0
4.8611,16.0,4.876033058,1.074380165,178.0,1.47107438,1.868,0.0
2.2794,42.0,5.0,0.970037453,1548.0,2.898876404,1.089,0.0
2.7574,33.0,6.021834061,1.192139738,884.0,3.860262009,1.25,0.0
3.5156,52.0,4.496183206,1.007633588,288.0,2.198473282,2.0,0.0
3.1979,35.0,3.295081967,0.952868852,2140.0,4.385245902,1.547,0.0
3.0241,38.0,4.561538462,1.023076923,2128.0,3.273846154,1.663,0.0
1.7694,28.0,4.594444444,1.063888889,3201.0,4.445833333,0.739,0.0
2.4914,30.0,3.672897196,0.997663551,1857.0,4.338785047,1.592,0.0
4.075,49.0,5.361305361,1.079254079,1061.0,2.473193473,2.288,0.0
6.8879,44.0,8.717171717,1.151515152,281.0,2.838383838,5.00001,0.0
5.4381,42.0,6.451923077,1.168269231,615.0,2.956730769,1.869,0.0
4.5179,22.0,6.133479212,0.958424508,1234.0,2.700218818,0.996,0.0
5.752,35.0,5.728571429,1.0,802.0,2.864285714,2.91,0.0
3.1062,11.0,5.140302613,1.041265475,2212.0,3.04264099,1.41,0.0
6.7474,16.0,6.276539974,1.069462647,1840.0,2.411533421,3.382,0.0
6.6852,25.0,7.302439024,1.265853659,903.0,2.202439024,5.00001,0.0
5.4819,12.0,5.759345794,0.962616822,1226.0,2.864485981,1.838,0.0
1.8664,30.0,3.392857143,1.132142857,1073.0,3.832142857,1.078,0.0
2.1442,52.0,3.948863636,1.036931818,921.0,2.616477273,1.889,0.0
2.9886,10.0,3.37525355,1.030425963,1369.0,2.776876268,1.75,0.0
5.1585,18.0,6.48015873,0.964285714,750.0,2.976190476,1.508,0.0
2.6757,16.0,4.682251908,1.065839695,2265.0,2.161259542,2.292,0.0
3.3438,25.0,4.297674419,1.108139535,2827.0,3.287209302,1.533,0.0
4.4792,11.0,8.047619048,1.210884354,543.0,3.693877551,1.739,0.0
1.8589,20.0,5.225,1.05,921.0,2.558333333,1.44,0.0
3.0288,40.0,5.125506073,1.04048583,547.0,2.214574899,1.644,0.0
6.8075,18.0,7.454436451,1.028776978,2703.0,3.241007194,3.259,0.0
1.3846,26.0,3.156779661,1.093220339,694.0,2.940677966,1.292,0.0
3.575,18.0,3.556626506,1.139759036,838.0,2.019277108,2.74,0.0
2.883,28.0,5.875930521,1.066997519,1231.0,3.054590571,1.419,0.0
3.067,11.0,5.659021407,1.129969419,1749.0,2.674311927,2.079,0.0
4.1301,52.0,5.696230599,1.073170732,1030.0,2.283813747,2.684,0.0
3.525,20.0,5.009478673,0.966824645,2389.0,2.83056872,2.291,0.0
1.875,16.0,4.436647173,1.157894737,1184.0,2.307992203,0.938,0.0
7.8924,37.0,6.554666667,1.066666667,920.0,2.453333333,5.00001,0.0
6.1768,33.0,5.986354776,0.908382066,1348.0,2.627680312,2.289,0.0
3.01,21.0,10.55364807,2.253218884,584.0,2.506437768,1.635,0.0
3.65,15.0,4.679577465,0.992957746,1001.0,3.524647887,1.893,0.0
3.7159,52.0,4.574829932,0.989795918,560.0,1.904761905,4.944,0.0
4.2188,26.0,6.534883721,0.948837209,627.0,2.91627907,0.942,0.0
4.1417,52.0,4.86440678,1.078389831,1039.0,2.201271186,5.0,0.0
5.928,6.0,5.739922695,1.057426836,4783.0,2.641082275,2.399,0.0
3.875,20.0,5.838,1.016,1711.0,3.422,1.403,0.0
2.5164,30.0,4.456,1.250666667,760.0,2.026666667,1.781,0.0
3.1194,33.0,4.195991091,1.062360802,1518.0,3.380846325,1.528,0.0
6.0705,30.0,6.627565982,1.011730205,1182.0,3.46627566,2.367,0.0
5.7405,48.0,5.324626866,0.944029851,693.0,2.585820896,3.516,0.0
1.7311,33.0,3.882852292,1.029994341,3717.0,2.103565365,1.826,0.0
3.4167,31.0,7.023255814,1.131782946,383.0,2.968992248,1.969,0.0
2.1875,43.0,3.829931973,0.982993197,1132.0,3.850340136,0.87,0.0
3.9792,33.0,7.193243243,1.198648649,1670.0,2.256756757,4.68,0.0
2.5952,48.0,5.667924528,1.026415094,590.0,2.226415094,1.903,0.0
0.9637,29.0,3.243421053,1.105263158,233.0,1.532894737,1.6,0.0
1.85,27.0,4.039755352,1.033639144,779.0,2.382262997,0.718,0.0
2.9705,23.0,4.615671642,1.108208955,1107.0,2.065298507,2.455,0.0
4.4,18.0,5.606132075,0.976415094,1359.0,3.205188679,0.793,0.0
2.8359,30.0,4.948356808,1.001564945,1660.0,2.597809077,0.803,0.0
3.4167,36.0,5.196347032,1.04109589,725.0,3.310502283,1.872,0.0
2.0952,27.0,3.412903226,1.025806452,193.0,1.24516129,0.713,0.0
4.0931,32.0,5.496835443,1.001054852,3025.0,3.19092827,1.342,0.0
2.1411,52.0,4.456582633,1.042016807,817.0,2.288515406,0.972,0.0
4.75,52.0,4.831896552,0.989224138,751.0,1.618534483,5.00001,0.0
1.8894,39.0,5.228571429,1.137142857,580.0,3.314285714,1.125,0.0
4.3021,8.0,5.927083333,1.010416667,312.0,3.25,0.945,0.0
4.3836,18.0,6.057575758,1.127272727,2071.0,3.137878788,1.02,0.0
1.2852,51.0,3.759036145,1.248995984,517.0,2.076305221,1.5,0.0
2.5644,31.0,5.234527687,1.094462541,817.0,2.661237785,0.73,0.0
6.3245,52.0,4.735294118,1.136029412,437.0,1.606617647,5.00001,0.0
2.2279,37.0,6.181818182,0.909090909,72.0,3.272727273,2.25,0.0
2.5,32.0,4.486928105,1.019607843,872.0,2.849673203,0.726,0.0
1.6033,44.0,4.951289398,1.051575931,1042.0,2.985673352,0.585,0.0
2.625,32.0,4.135860979,1.093206951,1961.0,3.097946288,1.923,0.0
2.679,41.0,4.66,1.049333333,1849.0,2.465333333,1.449,0.0
3.9028,35.0,5.713761468,1.069724771,1974.0,3.622018349,1.268,0.0
3.1194,17.0,4.760683761,1.076923077,848.0,2.415954416,1.125,0.0
2.1667,23.0,4.02358888,1.108677338,4797.0,4.041280539,1.426,0.0
0.9338,35.0,5.301886792,1.641509434,240.0,2.264150943,1.125,0.0
3.8438,14.0,5.637305699,1.082901554,601.0,3.113989637,2.438,0.0
4.2955,23.0,4.50203252,0.965447154,1278.0,2.597560976,2.188,0.0
3.0536,34.0,4.620087336,1.004366812,1043.0,4.554585153,1.375,0.0
2.4856,21.0,3.004065041,1.077235772,861.0,3.5,1.813,0.0
3.4327,24.0,5.015151515,1.011363636,687.0,2.602272727,1.928,0.0
3.375,13.0,7.25,1.117647059,196.0,2.882352941,1.341,0.0
4.1964,40.0,5.819672131,1.169398907,605.0,3.306010929,1.859,0.0
4.149,44.0,5.520361991,1.097285068,1011.0,2.287330317,4.436,0.0
6.1281,5.0,6.6125,1.089224138,7270.0,3.13362069,2.362,0.0
3.9514,27.0,5.017804154,0.836795252,869.0,2.578635015,0.869,0.0
5.0863,30.0,5.478405316,1.053156146,1532.0,2.544850498,3.32,0.0
3.2955,19.0,5.479490806,0.956152758,2441.0,3.45261669,0.886,0.0
3.8558,15.0,6.086687307,1.024767802,1118.0,3.46130031,1.227,0.0
2.1424,30.0,4.927835052,1.162371134,1065.0,2.744845361,1.25,0.0
3.5242,18.0,5.289855072,1.007246377,1068.0,1.934782609,1.568,0.0
2.6667,20.0,5.594936709,1.29535865,563.0,2.375527426,0.866,0.0
2.3533,39.0,4.842778793,1.045703839,1815.0,3.31809872,0.654,0.0
3.16,23.0,3.808823529,1.066176471,1795.0,2.639705882,2.25,0.0
2.6696,19.0,5.153846154,1.11025641,910.0,2.333333333,1.212,0.0
3.5542,43.0,6.268421053,1.134210526,874.0,2.3,0.965,0.0
4.5116,43.0,4.711590296,0.986522911,984.0,2.652291105,3.378,0.0
5.2333,34.0,4.868020305,1.16751269,384.0,1.949238579,4.714,0.0
2.7813,10.0,5.304785894,1.032745592,1003.0,2.526448363,1.241,0.0
2.9973,19.0,4.914330218,0.890965732,2482.0,3.866043614,1.134,0.0
0.78,10.0,3.835766423,1.083941606,927.0,3.383211679,0.555,0.0
3.7635,14.0,5.401898734,1.268987342,1236.0,1.955696203,3.362,0.0
5.9277,38.0,6.356502242,1.002242152,1148.0,2.573991031,4.466,0.0
4.3015,21.0,5.858823529,1.062745098,781.0,3.062745098,2.5,0.0
1.6987,30.0,2.553366174,1.041871921,2535.0,2.081280788,4.125,0.0
5.3749,16.0,7.783641161,1.021108179,1228.0,3.240105541,3.461,0.0
4.1111,36.0,6.103286385,1.035211268,1246.0,2.924882629,2.156,0.0
5.9639,22.0,6.330708661,1.031496063,1486.0,2.34015748,2.623,0.0
4.5943,10.0,4.469437653,1.107579462,1356.0,3.315403423,1.235,0.0
3.6761,18.0,4.403581267,1.114325069,1894.0,2.608815427,1.405,0.0
2.2895,10.0,4.345454545,0.913636364,693.0,3.15,0.62,0.0
8.4375,47.0,8.034482759,1.439655172,295.0,2.543103448,5.00001,0.0
3.087,46.0,4.396588486,1.031982942,1522.0,3.245202559,2.139,0.0
3.175,18.0,5.627296588,1.102362205,985.0,2.585301837,1.185,0.0
6.8089,5.0,7.191666667,0.975,1109.0,3.080555556,3.341,0.0
8.3678,34.0,7.860304288,1.044260028,1962.0,2.713692946,4.553,0.0
3.788,35.0,5.714025501,0.990892532,1312.0,2.389799636,1.368,0.0
3.9583,42.0,4.30749354,1.020671835,1041.0,2.689922481,2.737,0.0
4.0687,38.0,4.832080201,1.07518797,1358.0,3.403508772,1.603,0.0
4.6484,17.0,6.9140625,1.096354167,991.0,2.580729167,2.706,0.0
5.09,14.0,6.658341658,1.22977023,2026.0,2.023976024,2.685,0.0
1.4861,38.0,4.809145129,1.2027833,1696.0,3.371769384,0.631,0.0
3.3882,17.0,6.155778894,1.125628141,1693.0,2.835845896,1.908,0.0
3.9261,23.0,5.448392555,1.020304569,1299.0,2.197969543,2.133,0.0
3.4013,35.0,5.303030303,0.987012987,720.0,3.116883117,1.765,0.0
3.9632,20.0,5.742857143,0.864285714,448.0,3.2,1.471,0.0
3.5313,48.0,5.419889503,0.983425414,704.0,1.944751381,1.479,0.0
2.7157,25.0,3.786549708,1.219298246,856.0,2.502923977,3.5,0.0
1.6678,27.0,4.736413043,1.032608696,697.0,1.894021739,1.661,0.0
6.3021,24.0,5.763837638,1.033210332,1312.0,2.420664207,3.338,0.0
1.965,23.0,6.058608059,1.351648352,669.0,2.450549451,0.654,0.0
4.3438,22.0,4.935749588,1.144975288,2169.0,3.573311367,2.097,0.0
2.1731,45.0,3.807692308,1.003846154,901.0,3.465384615,0.82,0.0
9.5268,13.0,7.139275766,0.990250696,2429.0,3.383008357,4.379,0.0
1.6389,29.0,4.57312253,1.173913043,2027.0,8.011857708,1.55,0.0
5.0602,52.0,5.54368932,1.087378641,494.0,2.398058252,2.989,0.0
3.809,7.0,5.840938722,1.011734029,2271.0,2.960886571,1.107,0.0
3.7976,17.0,4.703571429,1.144642857,1454.0,2.596428571,2.75,0.0
3.3724,15.0,5.407871199,1.114490161,1283.0,2.295169946,1.379,0.0
3.9688,52.0,5.167173252,0.963525836,996.0,3.027355623,1.75,0.0
3.8542,30.0,6.249363868,0.992366412,1022.0,2.600508906,1.985,0.0
2.4259,40.0,4.280966767,1.021148036,1068.0,3.226586103,1.646,0.0
1.625,30.0,3.674766355,1.091588785,2028.0,3.790654206,1.015,0.0
2.7188,32.0,5.511627907,1.067829457,1337.0,2.591085271,1.337,0.0
2.3105,26.0,2.778265642,1.127881449,4533.0,2.487925357,1.667,0.0
3.5074,37.0,5.124137931,1.020689655,977.0,3.368965517,0.938,0.0
3.6437,2.0,3.319559229,1.289256198,577.0,1.58953168,2.75,0.0
4.9359,15.0,6.525316456,1.034810127,781.0,2.471518987,3.177,0.0
3.8036,33.0,4.216494845,0.982817869,848.0,2.914089347,1.582,0.0
1.4886,11.0,3.859375,1.0703125,1528.0,2.984375,0.898,0.0
